Opmode; comp.;tech_ID;MITRE_ID;tech_name;tactic;platforms;CVSS_Exp;Impact;Detectability;Risk;Rating;Mitigations
Mode 1;DP-CC1;IT-Tech-79;T1574.011;Services Registry Permissions Weakness;persistence; ['Windows'];1,83457659;0,5131397692083901;1;0,9413942079877153;Low;['Restrict Registry Permissions'];
Mode 1;DP-CC1;IT-Tech-80;T1574.011;Services Registry Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;3,484824300049639;1;6,393177081134204;Medium;['Restrict Registry Permissions'];
Mode 1;DP-CC1;IT-Tech-81;T1574.011;Services Registry Permissions Weakness;defense-evasion; ['Windows'];1,83457659;1,886581246549639;1;3,4610777900529857;Low;['Restrict Registry Permissions'];
Mode 1;DP-CC1;IT-Tech-82;T1574.005;Executable Installer File Permissions Weakness;persistence; ['Windows'];1,83457659;0,5131397692083901;0,19999999999999996;0,18827884159754302;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;DP-CC1;IT-Tech-83;T1574.005;Executable Installer File Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;3,484824300049639;0,19999999999999996;1,2786354162268405;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;DP-CC1;IT-Tech-84;T1574.005;Executable Installer File Permissions Weakness;defense-evasion; ['Windows'];1,83457659;1,886581246549639;0,19999999999999996;0,692215558010597;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;DP-CC1;IT-Tech-85;T1574.010;Services File Permissions Weakness;persistence; ['Windows'];1,83457659;0,5131397692083901;0,19999999999999996;0,18827884159754302;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;DP-CC1;IT-Tech-86;T1574.010;Services File Permissions Weakness;privilege-escalation; ['Windows'];1,83457659;3,484824300049639;0,19999999999999996;1,2786354162268405;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;DP-CC1;IT-Tech-87;T1574.010;Services File Permissions Weakness;defense-evasion; ['Windows'];1,83457659;1,886581246549639;0,19999999999999996;0,692215558010597;Low;['Audit', 'User Account Control', 'User Account Management'];
Mode 1;DP-CC1;IT-Tech-88;T1574;Hijack Execution Flow;persistence; ['Linux', 'macOS', 'Windows'];2,515145325;0,5131397692083901;0,19999999999999996;0,25812421831921223;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'User Account Control', 'Restrict Registry Permissions', 'Execution Prevention', 'User Account Management', 'Restrict Library Loading', 'Application Developer Guidance'];
Mode 1;DP-CC1;IT-Tech-89;T1574;Hijack Execution Flow;privilege-escalation; ['Linux', 'macOS', 'Windows'];2,515145325;3,484824300049639;0,19999999999999996;1,752967909343249;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'User Account Control', 'Restrict Registry Permissions', 'Execution Prevention', 'User Account Management', 'Restrict Library Loading', 'Application Developer Guidance'];
Mode 1;DP-CC1;IT-Tech-90;T1574;Hijack Execution Flow;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,886581246549639;0,19999999999999996;0,9490052004983992;Low;['Audit', 'Update Software', 'Restrict File and Directory Permissions', 'User Account Control', 'Restrict Registry Permissions', 'Execution Prevention', 'User Account Management', 'Restrict Library Loading', 'Application Developer Guidance'];
Mode 1;DP-CC1;IT-Tech-91;T1069.001;Local Groups;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;1,2718567630252666;1;2,333318643279332;Low;[];
Mode 1;DP-CC1;IT-Tech-92;T1570;Lateral Tool Transfer;lateral-movement; ['Linux', 'macOS', 'Windows'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Network Intrusion Prevention', 'Filter Network Traffic'];
Mode 1;DP-CC1;IT-Tech-93;T1568.003;DNS Calculation;command-and-control; ['Linux', 'macOS', 'Windows'];2,515145325;3,375527107025267;1;8,489941222645376;Medium;[];
Mode 1;DP-CC1;IT-Tech-94;T1204.002;Malicious File;execution; ['Linux', 'macOS', 'Windows'];1,338161748;2,971684530841249;0,19999999999999996;0,795318913259017;Low;['Behavior Prevention on Endpoint', 'User Training', 'Execution Prevention'];
Mode 1;DP-CC1;IT-Tech-95;T1204.001;Malicious Link;execution; ['Linux', 'macOS', 'Windows'];1,338161748;2,971684530841249;0,19999999999999996;0,795318913259017;Low;['Network Intrusion Prevention', 'Restrict Web-Based Content', 'User Training'];
Mode 1;DP-CC1;IT-Tech-96;T1195.003;Compromise Hardware Supply Chain;initial-access; ['Linux', 'macOS', 'Windows'];0,9145983;3,375527107025267;0,4;1,2349005414756908;Low;['Boot Integrity'];
Mode 1;DP-CC1;IT-Tech-97;T1195.002;Compromise Software Supply Chain;initial-access; ['Linux', 'macOS', 'Windows'];3,887042775;3,375527107025267;0,19999999999999996;2,6241636506358423;Low;['Update Software', 'Vulnerability Scanning'];
Mode 1;DP-CC1;IT-Tech-98;T1195.001;Compromise Software Dependencies and Development Tools;initial-access; ['Linux', 'macOS', 'Windows'];3,887042775;3,375527107025267;0,19999999999999996;2,6241636506358423;Low;['Update Software', 'Vulnerability Scanning'];
Mode 1;DP-CC1;IT-Tech-99;T1568.001;Fast Flux DNS;command-and-control; ['Linux', 'macOS', 'Windows'];2,515145325;3,375527107025267;1;8,489941222645376;Medium;[];
Mode 1;DP-CC1;IT-Tech-100;T1052.001;Exfiltration over USB;exfiltration; ['Linux', 'macOS', 'Windows'];1,83457659;2,8700998165252667;0,19999999999999996;1,0530835868721096;Low;['Disable or Remove Feature or Program', 'Limit Hardware Installation', 'Data Loss Prevention'];
Mode 1;DP-CC1;IT-Tech-101;T1569.002;Service Execution;execution; ['Windows'];1,234707705;2,971684530841249;1;3,669161787059;Low;['Privileged Account Management', 'Behavior Prevention on Endpoint', 'Restrict File and Directory Permissions'];
Mode 1;DP-CC1;IT-Tech-102;T1569;System Services;execution; ['Windows', 'macOS'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['User Account Management', 'Privileged Account Management', 'Behavior Prevention on Endpoint', 'Restrict File and Directory Permissions'];
Mode 1;DP-CC1;IT-Tech-103;T1568.002;Domain Generation Algorithms;command-and-control; ['Linux', 'macOS', 'Windows'];2,83525473;3,375527107025267;1;9,570479196436604;Medium;['Network Intrusion Prevention', 'Domain Generation Algorithms Mitigation', 'Restrict Web-Based Content'];
Mode 1;DP-CC1;IT-Tech-104;T1568;Dynamic Resolution;command-and-control; ['Linux', 'macOS', 'Windows'];1,83457659;3,375527107025267;1;6,192663009458979;Medium;['Network Intrusion Prevention', 'Restrict Web-Based Content'];
Mode 1;DP-CC1;IT-Tech-105;T1011.001;Exfiltration Over Bluetooth;exfiltration; ['Linux', 'macOS', 'Windows'];2,515145325;2,8700998165252667;1;7,218718135816883;Medium;['Disable or Remove Feature or Program', 'Operating System Configuration'];
Mode 1;DP-CC1;IT-Tech-106;T1567.002;Exfiltration to Cloud Storage;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;2,8700998165252667;1;11,156200755353362;Medium;['Restrict Web-Based Content'];
Mode 1;DP-CC1;IT-Tech-107;T1567.001;Exfiltration to Code Repository;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;2,8700998165252667;1;11,156200755353362;Medium;['Restrict Web-Based Content'];
Mode 1;DP-CC1;IT-Tech-108;T1059.006;Python;execution; ['Linux', 'Windows', 'macOS'];0,798928515;2,971684530841249;0,4;0,9496654037093883;Low;['Audit', 'Limit Software Installation', 'Antivirus/Antimalware', 'Execution Prevention'];
Mode 1;DP-CC1;IT-Tech-109;T1059.005;Visual Basic;execution; ['Windows', 'macOS', 'Linux'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['Disable or Remove Feature or Program', 'Restrict Web-Based Content', 'Execution Prevention', 'Behavior Prevention on Endpoint', 'Antivirus/Antimalware'];
Mode 1;DP-CC1;IT-Tech-110;T1059.003;Windows Command Shell;execution; ['Windows'];1,83457659;2,971684530841249;1;5,451782873146488;Low;['Execution Prevention'];
Mode 1;DP-CC1;IT-Tech-111;T1059.001;PowerShell;execution; ['Windows'];2,83525473;2,971684530841249;1;8,425482622135481;Medium;['Disable or Remove Feature or Program', 'Code Signing', 'Privileged Account Management', 'Execution Prevention', 'Antivirus/Antimalware'];
Mode 1;DP-CC1;IT-Tech-112;T1567;Exfiltration Over Web Service;exfiltration; ['Linux', 'macOS', 'Windows'];3,887042775;2,8700998165252667;1;11,156200755353362;Medium;['Restrict Web-Based Content', 'Data Loss Prevention'];
Mode 1;DP-CC1;IT-Tech-113;T1497.003;Time Based Evasion;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,886581246549639;1;4,745026002491997;Low;[];
Mode 1;DP-CC1;IT-Tech-114;T1497.003;Time Based Evasion;discovery; ['Linux', 'macOS', 'Windows'];2,515145325;1,2718567630252666;1;3,1989045915926324;Low;[];
Mode 1;DP-CC1;IT-Tech-115;T1497.002;User Activity Based Checks;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,886581246549639;1;4,745026002491997;Low;[];
Mode 1;DP-CC1;IT-Tech-116;T1497.002;User Activity Based Checks;discovery; ['Linux', 'macOS', 'Windows'];2,515145325;1,2718567630252666;1;3,1989045915926324;Low;[];
Mode 1;DP-CC1;IT-Tech-117;T1497.001;System Checks;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;1,886581246549639;1;4,745026002491997;Low;[];
Mode 1;DP-CC1;IT-Tech-118;T1497.001;System Checks;discovery; ['Linux', 'macOS', 'Windows'];2,515145325;1,2718567630252666;1;3,1989045915926324;Low;[];
