40;Enterprise;Obfuscated Files or Information;Antivirus/Antimalware;0.5
41;Enterprise;Phishing;Antivirus/Antimalware;0.5
42;Enterprise;PowerShell;Antivirus/Antimalware;0.5
43;Enterprise;Python;Antivirus/Antimalware;0.5
44;Enterprise;Software Packing;Antivirus/Antimalware;0.5
45;Enterprise;Software Packing;Antivirus/Antimalware;0.5
46;ICS;Spearphishing Attachment;Antivirus/Antimalware;0.5
47;Enterprise;Spearphishing Attachment;Antivirus/Antimalware;0.5
48;Enterprise;Spearphishing Attachment;Antivirus/Antimalware;0.5
49;Enterprise;Spearphishing via Service;Antivirus/Antimalware;0.5
50;Enterprise;Spearphishing via Service;Antivirus/Antimalware;0.5
51;Enterprise;Template Injection;Antivirus/Antimalware;0.5
52;ICS;Transient Cyber Asset;Antivirus/Antimalware;0.5
53;ICS;User Execution;Antivirus/Antimalware;0.5
54;Enterprise;Visual Basic;Antivirus/Antimalware;0.5
55;Mobile;Access Notifications;Application Developer Guidance;0.5
56;Mobile;Access Sensitive Data in Device Logs;Application Developer Guidance;0.5
57;Enterprise;DLL Side-Loading;Application Developer Guidance;0.5
58;Enterprise;Hijack Execution Flow;Application Developer Guidance;0.5
59;Enterprise;Plist Modification;Application Developer Guidance;0.5
60;Enterprise;Resource Forking;Application Developer Guidance;0.5
61;Mobile;Screen Capture;Application Developer Guidance;0.5
62;Mobile;URI Hijacking;Application Developer Guidance;0.5
63;ICS;Valid Accounts;Application Developer Guidance;0.5
64;Enterprise;Valid Accounts;Application Developer Guidance;0.5
65;Enterprise;Component Object Model;Application Isolation and Sandboxing;0.5
66;Enterprise;Component Object Model and Distributed COM;Application Isolation and Sandboxing;0.5
67;Enterprise;Distributed Component Object Model;Application Isolation and Sandboxing;0.5
68;ICS;Drive-by Compromise;Application Isolation and Sandboxing;0.5
69;Enterprise;Drive-by Compromise;Application Isolation and Sandboxing;0.5
70;Enterprise;Dynamic Data Exchange;Application Isolation and Sandboxing;0.5
71;Enterprise;Dynamic Data Exchange;Application Isolation and Sandboxing;0.5
72;Enterprise;Escape to Host;Application Isolation and Sandboxing;0.5
73;ICS;Exploit Public-Facing Application;Application Isolation and Sandboxing;0.5
74;Enterprise;Exploit Public-Facing Application;Application Isolation and Sandboxing;0.5
75;Enterprise;Exploitation for Client Execution;Application Isolation and Sandboxing;0.5
76;Enterprise;Exploitation for Credential Access;Application Isolation and Sandboxing;0.5
77;Enterprise;Exploitation for Defense Evasion;Application Isolation and Sandboxing;0.5
78;ICS;Exploitation for Evasion;Application Isolation and Sandboxing;0.5
79;ICS;Exploitation for Privilege Escalation;Application Isolation and Sandboxing;0.5
80;Enterprise;Exploitation for Privilege Escalation;Application Isolation and Sandboxing;0.5
81;ICS;Exploitation of Remote Services;Application Isolation and Sandboxing;0.5
82;Enterprise;Exploitation of Remote Services;Application Isolation and Sandboxing;0.5
83;Enterprise;Inter-Process Communication;Application Isolation and Sandboxing;0.5
84;ICS;Scripting;Application Isolation and Sandboxing;0.5
85;Enterprise;Scripting;Application Isolation and Sandboxing;0.5
86;Mobile;Abuse Accessibility Features;Application Vetting;0.5
87;Mobile;Access Calendar Entries;Application Vetting;0.5
88;Mobile;Access Call Log;Application Vetting;0.5
89;Mobile;Access Contact List;Application Vetting;0.5
90;Mobile;Access Stored Application Data;Application Vetting;0.5
91;Mobile;Application Discovery;Application Vetting;0.5
92;Mobile;Call Control;Application Vetting;0.5
93;Mobile;Capture Audio;Application Vetting;0.5
94;Mobile;Capture Camera;Application Vetting;0.5
95;Mobile;Capture Clipboard Data;Application Vetting;0.5
96;Mobile;Capture SMS Messages;Application Vetting;0.5
97;Mobile;Carrier Billing Fraud;Application Vetting;0.5
98;Mobile;Clipboard Modification;Application Vetting;0.5
99;Mobile;Code Injection;Application Vetting;0.5
100;Mobile;Command-Line Interface;Application Vetting;0.5
101;Mobile;Compromise Application Executable;Application Vetting;0.5
102;Mobile;Data Encrypted for Impact;Application Vetting;0.5
103;Mobile;Delete Device Data;Application Vetting;0.5
104;Mobile;Deliver Malicious App via Authorized App Store;Application Vetting;0.5
105;Mobile;Device Administrator Permissions;Application Vetting;0.5
106;Mobile;Device Lockout;Application Vetting;0.5
107;Mobile;Download New Code at Runtime;Application Vetting;0.5
108;Mobile;Evade Analysis Environment;Application Vetting;0.5
109;Mobile;Exploit OS Vulnerability;Application Vetting;0.5
110;Mobile;Foreground Persistence;Application Vetting;0.5
111;Mobile;Geofencing;Application Vetting;0.5
112;Mobile;Hooking;Application Vetting;0.5
113;Mobile;Input Capture;Application Vetting;0.5
114;Mobile;Input Injection;Application Vetting;0.5
115;Mobile;Keychain;Application Vetting;0.5
116;Mobile;Location Tracking;Application Vetting;0.5
117;Mobile;Manipulate Device Communication;Application Vetting;0.5
118;Mobile;Native Code;Application Vetting;0.5
119;Mobile;Network Traffic Capture or Redirection;Application Vetting;0.5
120;Mobile;Obfuscated Files or Information;Application Vetting;0.5
121;Mobile;Process Discovery;Application Vetting;0.5
122;Mobile;Remote File Copy;Application Vetting;0.5
123;Mobile;Screen Capture;Application Vetting;0.5
124;Mobile;SMS Control;Application Vetting;0.5
125;Mobile;System Information Discovery;Application Vetting;0.5
126;Mobile;System Network Configuration Discovery;Application Vetting;0.5
127;Mobile;System Network Connections Discovery;Application Vetting;0.5
128;Mobile;Uncommonly Used Port;Application Vetting;0.5
129;Mobile;Uninstall Malicious Application;Application Vetting;0.5
130;Mobile;URI Hijacking;Application Vetting;0.5
131;Mobile;URL Scheme Hijacking;Application Vetting;0.5
132;Mobile;User Evasion;Application Vetting;0.5
133;Mobile;Command-Line Interface;Attestation;0.5
134;Mobile;Hooking;Attestation;0.5
135;Mobile;Uninstall Malicious Application;Attestation;0.5
136;Enterprise;Abuse Elevation Control Mechanism;Audit;0.6
137;Enterprise;Application Access Token;Audit;0.6
138;Enterprise;Application Access Token;Audit;0.6
139;Enterprise;Archive Collected Data;Audit;0.6
140;Enterprise;Archive via Utility;Audit;0.6
141;Enterprise;AS-REP Roasting;Audit;0.6
142;Enterprise;At (Linux);Audit;0.6
143;Enterprise;At (Windows);Audit;0.6
144;ICS;Block Reporting Message;Audit;0.6
145;Enterprise;Browser Extensions;Audit;0.6
146;Enterprise;Build Image on Host;Audit;0.6
147;Enterprise;Bypass User Account Control;Audit;0.6
148;Enterprise;Bypass User Account Control;Audit;0.6
149;Enterprise;Cloud Account;Audit;0.6
150;Enterprise;Code Repositories;Audit;0.6
151;Enterprise;Confluence;Audit;0.6
152;Enterprise;Create Cloud Instance;Audit;0.6
153;Enterprise;Create or Modify System Process;Audit;0.6
154;Enterprise;Create Snapshot;Audit;0.6
155;Enterprise;Credentials in Files;Audit;0.6
156;Enterprise;Credentials In Files;Audit;0.6
157;Enterprise;Credentials in Registry;Audit;0.6
158;Enterprise;Credentials in Registry;Audit;0.6
159;Enterprise;Cron;Audit;0.6
160;Enterprise;Data from Cloud Storage Object;Audit;0.6
161;ICS;Data from Information Repositories;Audit;0.6
162;Enterprise;Data from Information Repositories;Audit;0.6
163;Enterprise;Delete Cloud Instance;Audit;0.6
164;Enterprise;Disable or Modify Cloud Firewall;Audit;0.6
165;Enterprise;Disable Windows Event Logging;Audit;0.6
166;Enterprise;DLL Search Order Hijacking;Audit;0.6
167;Enterprise;DLL Search Order Hijacking;Audit;0.6
168;Enterprise;DLL Side-Loading;Audit;0.6
169;Enterprise;Domain Policy Modification;Audit;0.6
170;Enterprise;Domain Trust Discovery;Audit;0.6
171;Enterprise;Email Collection;Audit;0.6
172;Enterprise;Email Forwarding Rule;Audit;0.6
173;Enterprise;Email Hiding Rules;Audit;0.6
174;ICS;Engineering Workstation Compromise;Audit;0.6
175;Enterprise;Executable Installer File Permissions Weakness;Audit;0.6
176;Enterprise;File System Permissions Weakness;Audit;0.6
177;Enterprise;Forge Web Credentials;Audit;0.6
178;Enterprise;Group Policy Modification;Audit;0.6
179;Enterprise;Group Policy Preferences;Audit;0.6
180;Enterprise;Hijack Execution Flow;Audit;0.6
181;ICS;Hooking;Audit;0.6
182;Enterprise;IIS Components;Audit;0.6
183;Enterprise;Implant Internal Image;Audit;0.6
184;Enterprise;Launch Daemon;Audit;0.6
185;Enterprise;Launchd;Audit;0.6
186;Enterprise;LC_LOAD_DYLIB Addition;Audit;0.6
187;Enterprise;LC_LOAD_DYLIB Addition;Audit;0.6
188;Enterprise;Malicious Image;Audit;0.6
189;Enterprise;Modify Cloud Compute Infrastructure;Audit;0.6
190;ICS;Modify Controller Tasking;Audit;0.6
191;Enterprise;Modify Existing Service;Audit;0.6
192;ICS;Modify Parameter;Audit;0.6
193;ICS;Modify Program;Audit;0.6
194;ICS;Module Firmware;Audit;0.6
195;Enterprise;Path Interception;Audit;0.6
196;Enterprise;Path Interception by PATH Environment Variable;Audit;0.6
197;Enterprise;Path Interception by Search Order Hijacking;Audit;0.6
198;Enterprise;Path Interception by Unquoted Path;Audit;0.6
199;Enterprise;Private Keys;Audit;0.6
200;Enterprise;Private Keys;Audit;0.6
201;ICS;Program Download;Audit;0.6
202;ICS;Project File Infection;Audit;0.6
203;Enterprise;Python;Audit;0.6
204;Enterprise;RDP Hijacking;Audit;0.6
205;Enterprise;Remote Desktop Protocol;Audit;0.6
206;Enterprise;Remote Desktop Protocol;Audit;0.6
207;Enterprise;ROMMONkit;Audit;0.6
208;ICS;Rootkit;Audit;0.6
209;Enterprise;SAML Tokens;Audit;0.6
210;Enterprise;Scheduled Task;Audit;0.6
211;Enterprise;Scheduled Task/Job;Audit;0.6
212;Enterprise;Server Software Component;Audit;0.6
213;Enterprise;Services File Permissions Weakness;Audit;0.6
214;Enterprise;Sharepoint;Audit;0.6
215;Enterprise;SQL Stored Procedures;Audit;0.6
216;Enterprise;Steal Application Access Token;Audit;0.6
217;ICS;Supply Chain Compromise;Audit;0.6
218;ICS;System Firmware;Audit;0.6
219;Enterprise;TFTP Boot;Audit;0.6
220;ICS;Transient Cyber Asset;Audit;0.6
221;Enterprise;Transport Agent;Audit;0.6
222;Enterprise;Unsecured Credentials;Audit;0.6
223;ICS;Valid Accounts;Audit;0.6
224;Enterprise;VNC;Audit;0.6
225;Enterprise;Web Cookies;Audit;0.6
226;Enterprise;Windows Service;Audit;0.6
227;ICS;Activate Firmware Update Mode;Authorization Enforcement;0.7
228;ICS;Change Operating Mode;Authorization Enforcement;0.7
229;ICS;Data Historian Compromise;Authorization Enforcement;0.7
230;ICS;Detect Operating Mode;Authorization Enforcement;0.7
231;ICS;Device Restart/Shutdown;Authorization Enforcement;0.7
232;ICS;Engineering Workstation Compromise;Authorization Enforcement;0.7
233;ICS;Execution through API;Authorization Enforcement;0.7
234;ICS;Modify Alarm Settings;Authorization Enforcement;0.7
235;ICS;Modify Parameter;Authorization Enforcement;0.7
236;ICS;Point & Tag Identification;Authorization Enforcement;0.7
237;ICS;Program Download;Authorization Enforcement;0.7
238;ICS;Program Upload;Authorization Enforcement;0.7
239;ICS;Remote Services;Authorization Enforcement;0.7
240;Enterprise;Bash History;Bash History Mitigation;0.5
241;Enterprise;Add-ins;Behavior Prevention on Endpoint;0.5
242;Enterprise;Asynchronous Procedure Call;Behavior Prevention on Endpoint;0.5
243;Enterprise;Command and Scripting Interpreter;Behavior Prevention on Endpoint;0.5
244;Enterprise;Data Encrypted for Impact;Behavior Prevention on Endpoint;0.5
245;Enterprise;Dynamic Data Exchange;Behavior Prevention on Endpoint;0.5
246;Enterprise;Dynamic Data Exchange;Behavior Prevention on Endpoint;0.5
247;Enterprise;Dynamic-link Library Injection;Behavior Prevention on Endpoint;0.5
248;Enterprise;Extra Window Memory Injection;Behavior Prevention on Endpoint;0.5
249;Enterprise;Inter-Process Communication;Behavior Prevention on Endpoint;0.5
250;Enterprise;JavaScript;Behavior Prevention on Endpoint;0.5
251;Enterprise;LSASS Memory;Behavior Prevention on Endpoint;0.5
252;Enterprise;Malicious File;Behavior Prevention on Endpoint;0.5
253;Enterprise;Native API;Behavior Prevention on Endpoint;0.5
254;Enterprise;Obfuscated Files or Information;Behavior Prevention on Endpoint;0.5
255;Enterprise;Office Application Startup;Behavior Prevention on Endpoint;0.5
256;Enterprise;Office Template Macros;Behavior Prevention on Endpoint;0.5
257;Enterprise;Office Test;Behavior Prevention on Endpoint;0.5
258;Enterprise;OS Credential Dumping;Behavior Prevention on Endpoint;0.5
259;Enterprise;Outlook Forms;Behavior Prevention on Endpoint;0.5
260;Enterprise;Outlook Home Page;Behavior Prevention on Endpoint;0.5
261;Enterprise;Outlook Rules;Behavior Prevention on Endpoint;0.5
262;Enterprise;Portable Executable Injection;Behavior Prevention on Endpoint;0.5
263;Enterprise;Proc Memory;Behavior Prevention on Endpoint;0.5
264;Enterprise;Process Doppelgänging;Behavior Prevention on Endpoint;0.5
265;Enterprise;Process Hollowing;Behavior Prevention on Endpoint;0.5
266;Enterprise;Process Injection;Behavior Prevention on Endpoint;0.5
267;Enterprise;Ptrace System Calls;Behavior Prevention on Endpoint;0.5
268;Enterprise;PubPrn;Behavior Prevention on Endpoint;0.5
269;Enterprise;Replication Through Removable Media;Behavior Prevention on Endpoint;0.5
270;Enterprise;Service Execution;Behavior Prevention on Endpoint;0.5
271;Enterprise;System Services;Behavior Prevention on Endpoint;0.5
272;Enterprise;Thread Execution Hijacking;Behavior Prevention on Endpoint;0.5
273;Enterprise;Thread Local Storage;Behavior Prevention on Endpoint;0.5
274;Enterprise;User Execution;Behavior Prevention on Endpoint;0.5
275;Enterprise;VDSO Hijacking;Behavior Prevention on Endpoint;0.5
276;Enterprise;Visual Basic;Behavior Prevention on Endpoint;0.5
277;Enterprise;Windows Management Instrumentation;Behavior Prevention on Endpoint;0.5
278;Enterprise;Windows Management Instrumentation Event Subscription;Behavior Prevention on Endpoint;0.5
279;Enterprise;Bootkit;Boot Integrity;0.6
280;Enterprise;Bootkit;Boot Integrity;0.6
281;Enterprise;Code Signing Policy Modification;Boot Integrity;0.6
282;Enterprise;Compromise Hardware Supply Chain;Boot Integrity;0.6
283;Enterprise;Downgrade System Image;Boot Integrity;0.6
284;Enterprise;Firmware Corruption;Boot Integrity;0.6
285;Enterprise;Modify System Image;Boot Integrity;0.6
286;ICS;Module Firmware;Boot Integrity;0.6
287;Enterprise;Patch System Image;Boot Integrity;0.6
288;Enterprise;Pre-OS Boot;Boot Integrity;0.6
289;Enterprise;ROMMONkit;Boot Integrity;0.6
290;ICS;System Firmware;Boot Integrity;0.6
291;Enterprise;System Firmware;Boot Integrity;0.6
292;Enterprise;System Firmware;Boot Integrity;0.6
293;Enterprise;TFTP Boot;Boot Integrity;0.6
294;Mobile;Delete Device Data;Caution with Device Administrator Access;0.5
295;Enterprise;Clear Command History;Clear Command History Mitigation;0.5
296;Enterprise;AppleScript;Code Signing;0.5
297;Enterprise;AppleScript;Code Signing;0.5
298;Enterprise;Application Deployment Software;Code Signing;0.5
299;ICS;Block Reporting Message;Code Signing;0.5
300;Enterprise;Command and Scripting Interpreter;Code Signing;0.5
301;Enterprise;Compromise Client Software Binary;Code Signing;0.5
302;Enterprise;Downgrade System Image;Code Signing;0.5
303;Enterprise;IIS Components;Code Signing;0.5
304;Enterprise;Implant Internal Image;Code Signing;0.5
305;Enterprise;Invalid Code Signature;Code Signing;0.5
306;Enterprise;LC_LOAD_DYLIB Addition;Code Signing;0.5
307;Enterprise;LC_LOAD_DYLIB Addition;Code Signing;0.5
308;Enterprise;LC_MAIN Hijacking;Code Signing;0.5
309;Enterprise;LSASS Driver;Code Signing;0.5
310;Enterprise;Malicious Image;Code Signing;0.5
311;ICS;Masquerading;Code Signing;0.5
312;Enterprise;Masquerading;Code Signing;0.5
313;Enterprise;Match Legitimate Name or Location;Code Signing;0.5
314;ICS;Modify Controller Tasking;Code Signing;0.5
315;ICS;Modify Program;Code Signing;0.5
316;Enterprise;Modify System Image;Code Signing;0.5
317;ICS;Module Firmware;Code Signing;0.5
318;Enterprise;Patch System Image;Code Signing;0.5
319;Enterprise;PowerShell;Code Signing;0.5
320;Enterprise;PowerShell;Code Signing;0.5
321;Enterprise;PowerShell Profile;Code Signing;0.5
322;Enterprise;PowerShell Profile;Code Signing;0.5
323;ICS;Program Download;Code Signing;0.5
324;ICS;Project File Infection;Code Signing;0.5
325;ICS;Rootkit;Code Signing;0.5
326;Enterprise;Server Software Component;Code Signing;0.5
327;Enterprise;SQL Stored Procedures;Code Signing;0.5
328;ICS;Supply Chain Compromise;Code Signing;0.5
329;ICS;System Firmware;Code Signing;0.5
330;Enterprise;Transport Agent;Code Signing;0.5
331;ICS;User Execution;Code Signing;0.5
332;ICS;Activate Firmware Update Mode;Communication Authenticity;0.7
333;ICS;Change Operating Mode;Communication Authenticity;0.7
334;ICS;Detect Operating Mode;Communication Authenticity;0.7
335;ICS;Device Restart/Shutdown;Communication Authenticity;0.7
336;ICS;Man in the Middle;Communication Authenticity;0.7
337;ICS;Manipulation of Control;Communication Authenticity;0.7
338;ICS;Manipulation of View;Communication Authenticity;0.7
339;ICS;Module Firmware;Communication Authenticity;0.7
340;ICS;Point & Tag Identification;Communication Authenticity;0.7
341;ICS;Program Download;Communication Authenticity;0.7
342;ICS;Program Upload;Communication Authenticity;0.7
343;ICS;Rogue Master;Communication Authenticity;0.7
344;ICS;Spoof Reporting Message;Communication Authenticity;0.7
345;ICS;System Firmware;Communication Authenticity;0.7
346;ICS;Unauthorized Command Message;Communication Authenticity;0.7
347;ICS;Wireless Compromise;Communication Authenticity;0.7
348;Enterprise;Component Firmware;Component Firmware Mitigation;0.5
349;Enterprise;Downgrade System Image;Credential Access Protection;0.5
350;Enterprise;LSASS Driver;Credential Access Protection;0.5
351;Enterprise;LSASS Driver;Credential Access Protection;0.5
352;Enterprise;LSASS Memory;Credential Access Protection;0.5
353;Enterprise;Modify System Image;Credential Access Protection;0.5
354;Enterprise;Network Address Translation Traversal;Credential Access Protection;0.5
355;Enterprise;Network Boundary Bridging;Credential Access Protection;0.5
356;Enterprise;OS Credential Dumping;Credential Access Protection;0.5
357;Enterprise;Patch System Image;Credential Access Protection;0.5
358;Enterprise;Credentials In Files;Credentials in Files Mitigation;0.5
359;Enterprise;Credentials in Registry;Credentials in Registry Mitigation;0.5
360;ICS;Data Destruction;Data Backup;0.6
361;Enterprise;Data Destruction;Data Backup;0.6
362;Enterprise;Data Encrypted for Impact;Data Backup;0.6
363;Enterprise;Defacement;Data Backup;0.6
364;ICS;Denial of Control;Data Backup;0.6
365;ICS;Denial of View;Data Backup;0.6
366;Enterprise;Disk Content Wipe;Data Backup;0.6
367;Enterprise;Disk Content Wipe;Data Backup;0.6
368;Enterprise;Disk Structure Wipe;Data Backup;0.6
369;Enterprise;Disk Structure Wipe;Data Backup;0.6
370;Enterprise;Disk Wipe;Data Backup;0.6
371;Enterprise;External Defacement;Data Backup;0.6
372;Enterprise;Inhibit System Recovery;Data Backup;0.6
373;Enterprise;Internal Defacement;Data Backup;0.6
374;ICS;Loss of Availability;Data Backup;0.6
375;ICS;Loss of Control;Data Backup;0.6
376;ICS;Loss of Productivity and Revenue;Data Backup;0.6
377;ICS;Loss of View;Data Backup;0.6
378;ICS;Manipulation of Control;Data Backup;0.6
379;ICS;Manipulation of View;Data Backup;0.6
380;Enterprise;Data from Local System;Data Loss Prevention;0.5
381;Enterprise;Data from Removable Media;Data Loss Prevention;0.5
382;Enterprise;Exfiltration Over Alternative Protocol;Data Loss Prevention;0.5
383;Enterprise;Exfiltration Over Asymmetric Encrypted Non-C2 Protocol;Data Loss Prevention;0.5
384;Enterprise;Exfiltration Over C2 Channel;Data Loss Prevention;0.5
385;Enterprise;Exfiltration Over Physical Medium;Data Loss Prevention;0.5
386;Enterprise;Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol;Data Loss Prevention;0.5
387;Enterprise;Exfiltration over USB;Data Loss Prevention;0.5
388;Enterprise;Exfiltration Over Web Service;Data Loss Prevention;0.5
389;ICS;Theft of Operational Information;Data Loss Prevention;0.5
390;Enterprise;Internal Defacement;Defacement Mitigation;0.5
391;Mobile;Command-Line Interface;Deploy Compromised Device Detection Method;0.5
392;Mobile;Hooking;Deploy Compromised Device Detection Method;0.5
393;Mobile;Keychain;Deploy Compromised Device Detection Method;0.5
394;Mobile;User Evasion;Deploy Compromised Device Detection Method;0.5
395;Enterprise;Adversary-in-the-Middle;Disable or Remove Feature or Program;0.6
396;Enterprise;ARP Cache Poisoning;Disable or Remove Feature or Program;0.6
397;Enterprise;Cloud Instance Metadata API;Disable or Remove Feature or Program;0.6
398;Enterprise;CMSTP;Disable or Remove Feature or Program;0.6
399;Enterprise;CMSTP;Disable or Remove Feature or Program;0.6
400;Enterprise;Command and Scripting Interpreter;Disable or Remove Feature or Program;0.6
401;ICS;Command-Line Interface;Disable or Remove Feature or Program;0.6
402;ICS;Commonly Used Port;Disable or Remove Feature or Program;0.6
403;Enterprise;Communication Through Removable Media;Disable or Remove Feature or Program;0.6
404;Enterprise;Component Object Model and Distributed COM;Disable or Remove Feature or Program;0.6
405;ICS;Data Historian Compromise;Disable or Remove Feature or Program;0.6
406;ICS;Device Restart/Shutdown;Disable or Remove Feature or Program;0.6
407;Enterprise;Distributed Component Object Model;Disable or Remove Feature or Program;0.6
408;Enterprise;Downgrade Attack;Disable or Remove Feature or Program;0.6
409;Enterprise;Dynamic Data Exchange;Disable or Remove Feature or Program;0.6
410;Enterprise;Dynamic Data Exchange;Disable or Remove Feature or Program;0.6
411;Enterprise;Email Forwarding Rule;Disable or Remove Feature or Program;0.6
412;Enterprise;Emond;Disable or Remove Feature or Program;0.6
413;Enterprise;Emond;Disable or Remove Feature or Program;0.6
414;Enterprise;Exfiltration Over Bluetooth;Disable or Remove Feature or Program;0.6
415;Enterprise;Exfiltration Over Physical Medium;Disable or Remove Feature or Program;0.6
416;Enterprise;Exfiltration over USB;Disable or Remove Feature or Program;0.6
417;ICS;Exploitation of Remote Services;Disable or Remove Feature or Program;0.6
418;Enterprise;Exploitation of Remote Services;Disable or Remove Feature or Program;0.6
419;ICS;External Remote Services;Disable or Remove Feature or Program;0.6
420;Enterprise;External Remote Services;Disable or Remove Feature or Program;0.6
421;Enterprise;InstallUtil;Disable or Remove Feature or Program;0.6
422;Enterprise;InstallUtil;Disable or Remove Feature or Program;0.6
423;Enterprise;Inter-Process Communication;Disable or Remove Feature or Program;0.6
424;Enterprise;JavaScript;Disable or Remove Feature or Program;0.6
425;Enterprise;LLMNR/NBT-NS Poisoning and Relay;Disable or Remove Feature or Program;0.6
426;Enterprise;LLMNR/NBT-NS Poisoning and SMB Relay;Disable or Remove Feature or Program;0.6
427;ICS;Man in the Middle;Disable or Remove Feature or Program;0.6
428;Enterprise;Mavinject;Disable or Remove Feature or Program;0.6
429;Enterprise;MMC;Disable or Remove Feature or Program;0.6
430;Enterprise;MSBuild;Disable or Remove Feature or Program;0.6
431;Enterprise;Mshta;Disable or Remove Feature or Program;0.6
432;Enterprise;Mshta;Disable or Remove Feature or Program;0.6
433;Enterprise;Msiexec;Disable or Remove Feature or Program;0.6
434;Enterprise;Network Service Scanning;Disable or Remove Feature or Program;0.6
435;Enterprise;Odbcconf;Disable or Remove Feature or Program;0.6
436;Enterprise;Office Application Startup;Disable or Remove Feature or Program;0.6
437;Enterprise;Office Template Macros;Disable or Remove Feature or Program;0.6
438;Enterprise;PowerShell;Disable or Remove Feature or Program;0.6
439;Enterprise;PowerShell;Disable or Remove Feature or Program;0.6
440;Enterprise;RDP Hijacking;Disable or Remove Feature or Program;0.6
441;Enterprise;Regsvcs/Regasm;Disable or Remove Feature or Program;0.6
442;Enterprise;Regsvcs/Regasm;Disable or Remove Feature or Program;0.6
443;Enterprise;Remote Desktop Protocol;Disable or Remove Feature or Program;0.6
444;Enterprise;Remote Desktop Protocol;Disable or Remove Feature or Program;0.6
445;Enterprise;Remote Service Session Hijacking;Disable or Remove Feature or Program;0.6
446;ICS;Remote System Information Discovery;Disable or Remove Feature or Program;0.6
447;Enterprise;Re-opened Applications;Disable or Remove Feature or Program;0.6
448;Enterprise;Re-opened Applications;Disable or Remove Feature or Program;0.6
449;ICS;Replication Through Removable Media;Disable or Remove Feature or Program;0.6
450;Enterprise;Replication Through Removable Media;Disable or Remove Feature or Program;0.6
451;Enterprise;Run Virtual Instance;Disable or Remove Feature or Program;0.6
452;Enterprise;Screensaver;Disable or Remove Feature or Program;0.6
453;Enterprise;Screensaver;Disable or Remove Feature or Program;0.6
454;ICS;Scripting;Disable or Remove Feature or Program;0.6
455;Enterprise;Scripting;Disable or Remove Feature or Program;0.6
456;Enterprise;Server Software Component;Disable or Remove Feature or Program;0.6
457;Enterprise;Signed Binary Proxy Execution;Disable or Remove Feature or Program;0.6
458;Enterprise;SSH;Disable or Remove Feature or Program;0.6
459;Enterprise;SSH Authorized Keys;Disable or Remove Feature or Program;0.6
460;Enterprise;SSH Hijacking;Disable or Remove Feature or Program;0.6
461;Enterprise;SSH Hijacking;Disable or Remove Feature or Program;0.6
462;Enterprise;Template Injection;Disable or Remove Feature or Program;0.6
463;Enterprise;Traffic Signaling;Disable or Remove Feature or Program;0.6
464;Enterprise;Trusted Developer Utilities Proxy Execution;Disable or Remove Feature or Program;0.6
465;Enterprise;VBA Stomping;Disable or Remove Feature or Program;0.6
466;Enterprise;Verclsid;Disable or Remove Feature or Program;0.6
467;Enterprise;Visual Basic;Disable or Remove Feature or Program;0.6
468;Enterprise;VNC;Disable or Remove Feature or Program;0.6
469;Enterprise;Web Shell;Disable or Remove Feature or Program;0.6
470;Enterprise;Windows Credential Manager;Disable or Remove Feature or Program;0.6
